Date,Rainfall_mm,Temp_Max_C,Temp_Min_C,District
2003-10-16,0.0,35.4,24.1,KADAPA
2003-10-17,0.0,32.9,25.7,KADAPA
2003-10-18,0.0,35.3,26.3,KADAPA
2003-10-19,2.0,34.0,26.1,KADAPA
2003-10-20,22.4,27.6,23.8,KADAPA
2003-10-21,47.4,24.6,23.3,KADAPA
2003-10-22,5.9,27.0,23.4,KADAPA
2003-10-23,12.6,29.2,23.3,KADAPA
2003-10-24,0.3,30.7,23.9,KADAPA
2003-10-25,0.2,30.0,22.1,KADAPA
2003-10-26,0.0,30.7,21.6,KADAPA
2003-10-27,0.0,30.5,20.5,KADAPA
2003-10-28,0.0,31.0,20.1,KADAPA
2003-10-29,0.0,31.2,22.2,KADAPA
2003-10-30,1.0,30.5,22.5,KADAPA
2003-10-31,0.0,31.5,23.8,KADAPA
2003-11-01,0.0,31.3,21.6,KADAPA
2003-11-02,0.0,31.5,22.9,KADAPA
2003-11-03,0.1,31.8,23.1,KADAPA
2003-11-04,0.0,31.8,22.7,KADAPA
2003-11-05,0.4,31.3,22.4,KADAPA
2003-11-06,0.0,32.0,23.6,KADAPA
2003-11-07,0.0,28.5,22.8,KADAPA
2003-11-08,1.8,30.3,23.8,KADAPA
2003-11-09,0.9,30.2,22.6,KADAPA
2003-11-10,0.0,31.6,22.1,KADAPA
2003-11-11,0.0,31.5,20.3,KADAPA
2003-11-12,0.0,30.3,21.3,KADAPA
2003-11-13,1.1,29.6,21.3,KADAPA
2003-11-14,2.2,29.7,22.9,KADAPA
2003-11-15,0.0,31.4,22.7,KADAPA
2003-11-16,0.0,31.4,21.8,KADAPA
2003-11-17,0.0,32.0,20.9,KADAPA
2003-11-18,0.0,31.2,19.8,KADAPA
2003-11-19,0.0,29.5,19.5,KADAPA
2003-11-20,0.0,30.7,19.6,KADAPA
2003-11-21,0.0,30.5,20.0,KADAPA
2003-11-22,0.0,31.5,20.5,KADAPA
2003-11-23,0.0,30.9,20.5,KADAPA
2003-11-24,0.0,30.6,19.5,KADAPA
2003-11-25,0.0,30.5,19.6,KADAPA
2003-11-26,0.0,31.4,19.4,KADAPA
2003-11-27,0.0,30.3,18.6,KADAPA
2003-11-28,0.0,29.8,19.3,KADAPA
2003-11-29,0.0,31.3,20.1,KADAPA
2003-11-30,0.0,30.7,20.5,KADAPA
2003-12-01,0.0,31.2,19.7,KADAPA
2003-12-02,0.0,30.7,19.6,KADAPA
2003-12-03,0.0,30.2,19.9,KADAPA
2003-12-04,0.0,30.4,19.3,KADAPA
2003-12-05,0.0,30.3,18.4,KADAPA
2003-12-06,0.0,30.6,18.4,KADAPA
2003-12-07,0.0,31.8,17.4,KADAPA
2003-12-08,0.0,31.2,17.9,KADAPA
2003-12-09,0.0,30.6,19.1,KADAPA
2003-12-10,0.0,30.7,18.4,KADAPA
2003-12-11,0.0,29.2,18.9,KADAPA
2003-12-12,0.1,28.9,20.0,KADAPA
2003-12-13,0.0,30.5,19.1,KADAPA
2003-12-14,0.0,28.8,19.4,KADAPA
2003-12-15,2.9,27.7,20.4,KADAPA
2003-12-16,0.0,33.0,22.9,KADAPA
2003-12-17,0.0,32.0,21.1,KADAPA
2003-12-18,0.0,31.0,20.3,KADAPA
2003-12-19,0.0,30.7,18.7,KADAPA
2003-12-20,0.0,30.6,17.4,KADAPA
2003-12-21,0.0,30.4,17.8,KADAPA
2003-12-22,0.0,30.4,17.3,KADAPA
2003-12-23,0.1,27.5,18.5,KADAPA
2003-12-24,1.4,26.7,21.1,KADAPA
2003-12-25,0.6,26.8,21.2,KADAPA
2003-12-26,0.9,30.0,22.2,KADAPA
2003-12-27,0.0,29.6,22.6,KADAPA
2003-12-28,0.0,31.4,22.3,KADAPA
2003-12-29,0.7,29.3,22.4,KADAPA
2003-12-30,1.1,28.1,21.9,KADAPA
2003-12-31,0.2,27.8,20.7,KADAPA
2004-01-01,0.0,29.5,19.7,KADAPA
2004-01-02,0.0,29.5,18.3,KADAPA
2004-01-03,0.0,29.1,17.3,KADAPA
2004-01-04,0.0,29.0,17.9,KADAPA
2004-01-05,0.0,29.2,18.2,KADAPA
2004-01-06,0.0,28.3,18.8,KADAPA
2004-01-07,0.0,29.4,18.0,KADAPA
2004-01-08,0.0,29.6,18.1,KADAPA
2004-01-09,0.0,29.2,18.2,KADAPA
2004-01-10,0.0,29.0,16.4,KADAPA
2004-01-11,0.0,29.5,16.6,KADAPA
2004-01-12,0.0,30.0,17.4,KADAPA
2004-01-13,0.0,30.1,16.9,KADAPA
2004-01-14,0.0,32.0,16.0,KADAPA
2004-01-15,0.0,31.9,16.2,KADAPA
2004-01-16,0.0,31.2,15.7,KADAPA
2004-01-17,0.0,30.7,16.3,KADAPA
2004-01-18,0.0,31.5,15.5,KADAPA
2004-01-19,0.0,31.9,15.7,KADAPA
2004-01-20,0.0,30.8,16.6,KADAPA
2004-01-21,0.0,31.9,17.9,KADAPA
2004-01-22,0.0,31.8,19.8,KADAPA
2004-01-23,0.0,31.3,21.3,KADAPA
2004-01-24,0.0,31.5,22.5,KADAPA
2004-01-25,0.4,31.0,22.3,KADAPA
2004-01-26,0.0,33.3,21.9,KADAPA
2004-01-27,1.2,30.0,23.6,KADAPA
2004-01-28,0.5,31.1,22.3,KADAPA
2004-01-29,0.1,31.5,22.2,KADAPA
2004-01-30,0.2,31.9,22.2,KADAPA
2004-01-31,0.0,32.0,23.0,KADAPA
2004-02-01,3.8,31.4,22.5,KADAPA
2004-02-02,0.4,32.4,22.5,KADAPA
2004-02-03,0.0,32.1,20.5,KADAPA
2004-02-04,0.0,32.1,20.8,KADAPA
2004-02-05,0.0,33.3,22.7,KADAPA
2004-02-06,0.0,34.1,22.8,KADAPA
2004-02-07,0.0,31.7,23.0,KADAPA
2004-02-08,0.0,32.8,18.6,KADAPA
2004-02-09,0.0,32.1,19.8,KADAPA
2004-02-10,0.0,31.6,18.5,KADAPA
2004-02-11,0.0,32.8,18.3,KADAPA
2004-02-12,0.0,32.4,17.3,KADAPA
2004-02-13,0.0,32.8,18.5,KADAPA
2004-02-14,0.0,32.2,18.4,KADAPA
2004-02-15,0.0,32.9,18.9,KADAPA
2004-02-16,0.0,33.7,17.9,KADAPA
2004-02-17,0.0,34.0,18.1,KADAPA
2004-02-18,0.0,33.9,18.9,KADAPA
2004-02-19,0.0,35.3,19.1,KADAPA
2004-02-20,0.0,36.2,20.0,KADAPA
2004-02-21,0.0,35.6,19.9,KADAPA
2004-02-22,0.0,35.0,19.9,KADAPA
2004-02-23,0.0,36.2,19.8,KADAPA
2004-02-24,0.0,36.4,19.4,KADAPA
2004-02-25,0.0,36.3,20.3,KADAPA
2004-02-26,0.0,37.0,20.5,KADAPA
2004-02-27,0.0,36.7,19.7,KADAPA
2004-02-28,0.0,36.6,19.4,KADAPA
2004-02-29,0.0,37.5,18.9,KADAPA
2004-03-01,0.0,37.7,19.5,KADAPA
2004-03-02,0.0,38.5,21.0,KADAPA
2004-03-03,0.0,38.8,22.8,KADAPA
2004-03-04,0.0,37.8,22.1,KADAPA
2004-03-05,0.0,38.1,20.0,KADAPA
2004-03-06,0.0,38.7,19.9,KADAPA
2004-03-07,0.0,39.3,20.2,KADAPA
2004-03-08,0.0,34.9,21.1,KADAPA
2004-03-09,0.0,34.8,21.2,KADAPA
2004-03-10,0.0,36.2,22.0,KADAPA
2004-03-11,0.0,36.8,22.0,KADAPA
2004-03-12,0.0,36.7,20.6,KADAPA
2004-03-13,0.0,37.5,20.7,KADAPA
2004-03-14,0.0,38.0,22.3,KADAPA
2004-03-15,0.0,39.3,22.2,KADAPA
2004-03-16,0.0,40.2,21.9,KADAPA
2004-03-17,0.0,40.6,22.2,KADAPA
2004-03-18,0.0,41.6,23.6,KADAPA
2004-03-19,0.0,41.3,24.0,KADAPA
2004-03-20,0.0,41.5,23.7,KADAPA
2004-03-21,0.0,40.8,23.9,KADAPA
2004-03-22,0.0,40.8,24.1,KADAPA
2004-03-23,0.0,40.7,25.7,KADAPA
2004-03-24,0.0,39.9,25.7,KADAPA
2004-03-25,0.0,38.9,26.1,KADAPA
2004-03-26,0.0,38.7,25.2,KADAPA
2004-03-27,0.0,36.3,23.7,KADAPA
2004-03-28,0.4,36.2,25.4,KADAPA
2004-03-29,0.1,38.4,26.0,KADAPA
2004-03-30,2.6,38.6,27.6,KADAPA
2004-03-31,4.9,36.5,25.8,KADAPA
2004-04-01,0.4,36.1,25.9,KADAPA
2004-04-02,4.4,34.6,25.5,KADAPA
2004-04-03,0.0,36.6,26.7,KADAPA
2004-04-04,0.0,37.7,26.2,KADAPA
2004-04-05,0.0,37.1,26.1,KADAPA
2004-04-06,0.7,36.8,27.6,KADAPA
2004-04-07,0.2,38.2,25.9,KADAPA
2004-04-08,0.0,39.9,26.0,KADAPA
2004-04-09,0.0,40.6,26.9,KADAPA
